@id|@lon|@lat|shop|name|addr:city|addr:postcode|addr:street|addr:housenumber|website|contact:email|phone
2366152190|15.4289797|47.0709418|kiosk||||||||
2378989751|15.4395114|47.0662175|insurance|VÖB Echner|Graz|8010|Keesgasse|3||voeb1@aon.at|
2378989752|15.4496099|47.0642483|insurance|Wiener Städtische|Graz|8010|Brockmanngasse||||
2385421118|15.4435690|47.0662910|skateboard|Freedom Skateshop|Graz|8010|Klosterwiesgasse|14|http://www.freedomskateshop.at/||+43 676 370 44 33
2385421137|15.4333974|47.0696764|sports|Wallride|Graz|8020|Belgiergasse|6|||
2386240337|15.4360809|47.0709271|sports|Blue Tomato|Graz|8010|Murgasse|11||graz@blue-tomato.com|
2387460616|15.4336242|47.0723061|florist|Blumen Leitner|Graz|8020|Mariahilferstraße|18|||
2387460617|15.4337144|47.0718813|musical_instrument|Ein:Klang|Graz|8020|Mariahilferstraße|12|||
2387460624|15.4334735|47.0721463|clothes|Zerum|Graz|8020|Mariahilferstraße|13|||
2387460626|15.4330190|47.0736463|art|mosaico|Graz|8020|Mariahilferstraße|26|||
2387512748|15.4335524|47.0718463|art|Da Loam|Graz|8020|Mariahilferstraße|11|http://www.selma-keramik.at/|selma.etareri@aon.at|
2387608577|15.4334988|47.0720840|sewing_machines|Bernina Nähstube|Graz|8020|Mariahilferstraße|11|||
2387608591|15.4315148|47.0710501|music|Dux Records|Graz|8020|Annenstraße|7|||
2387608597|15.4312647|47.0710117|jewelry|Fugoo|Graz|8020|Annenstraße|9|||
2387608611|15.4335210|47.0718992|gift|Kwirl|Graz|8020|Mariahilferstraße|11|||
2387608617|15.4337093|47.0719305|jewelry|Mesitz|Graz|8020|Mariahilferstraße|12|||
2387608686|15.4333103|47.0723986|hairdresser|Raymond haar mode|Graz|8020|Mariahilferplatz|3|||
2387608692|15.4332353|47.0726163|art|Schmuckes|Graz|8020|Mariahilferplatz|3|||
2387608700|15.4312652|47.0711510|clothes|Singer|Graz|8020|Annenstraße|6|||
2387608706|15.4333935|47.0722869|charity|Tagwerk|Graz|8020|Mariahilferstraße|13|https://www.tagwerk.at/|tag.werk@caritas-steiermark.at|
2387608718|15.4328047|47.0710496|jewelry|goldentime|Graz|8020|Südtiroler Platz|12||office@golden-time.eu|
2388273936|15.4309058|47.0731494|hairdresser|Hair & Style|Graz|8020|Afritschgasse|26|||
2388273937|15.4300841|47.0743734|yes|Marscha Dogila|Graz|8020|Josefigasse|21|||
2388273960|15.4337449|47.0730391|furniture|Schranzer|Graz|8020|Mariahilferplatz|5||info@wohndesign.at|
2389390627|15.4314151|47.0736431|vine|Paul's Sekthaus|Graz|8020|Lendplatz|7|||
2389390733|15.4326069|47.0736655|optician|Rantascha|Graz|8020|Mariahilferstraße|23|||
2389390739|15.4308756|47.0735203|paint|Steiner|Graz|8020|Marschallgasse|36|||
2390351470|15.4427626|47.0635427|insurance|Generali Versicherung AG|Graz|8010|Conrad-von-Hötzendorf-Straße|8|||
2390351471|15.4412601|47.0653909|dry_cleaning|Stross|Graz|8010|Schönaugasse|14|http://www.stross-textilreinigung.at/main.html||
2393696530|15.4602524|47.0841400|garden_centre|Gartenbau Lederleitner|Graz|8010|Hilmteichstraße|70|||
2393803071|15.4506591|47.0636198|furniture|Purkarthofer Inneneinrichtung|Graz|8010|Münzgrabenstraße|42-44|http://www.purkarthofer.at||+43316 822048
2393803078|15.4514135|47.0641447|travel_agency|Reisebüro Mag. Bretterklieber|Graz|8010|Stremayrgasse|6||hannes@bretterklieber.net|
2401163930|15.4500571|47.0672716|solarium|Sonnselig|||||||
2401163931|15.4517888|47.0692962|convenience|Türkische Lebensmittel|Graz|8010|Morellenfeldgasse|8|||+43 660 49 66 358
2401163932|15.4501942|47.0705669|vacant||Graz|8010|Alberstraße|13|||
2401163933|15.4501239|47.0672394|vacant||Graz|8010|Mandellstraße|24|||
2401219444|15.4359818|47.0711185|computer|digitalis shop|Graz|8010|Murgasse||||
2401219464|15.4398120|47.0702663|optician|Fielmann||8010|Herrengasse||http://www.fielmann.at/filialen/graz/8010-herrengasse-9||+43316 8306900
2401290232|15.4519198|47.0663901|bakery|Backshop|||||||
2401290236|15.4506239|47.0669946|clothes|verytasch|Graz|8010|Mandellstraße|28|https://www.facebook.com/verytasch/||+43 664 4821619
2401290240|15.4520289|47.0663529|shoes|Marx Schuster|||||||
2401290318|15.4501951|47.0672200|hairdresser|Salon Hair&Flair Goldwell|Graz|8010|Mandellstraße|24|||
2401290320|15.4508574|47.0663870|kiosk|Trafik|Graz|8010|Brockmanngasse|5|||
2401394030|15.4287051|47.0693595|frame|Bergmann|Graz|8020|Dreihackengasse|1|http://bilderrahmen-bergmann.at/|verkauf@bilderrahmen-bergmann.at|
2403872878|15.4203354|47.1029070|hairdresser|DM Frisör|Graz|8045|Grazer Straße|39|||
2408596815|15.4240300|47.0702200|supermarket|Akdag Yusuf Keg - Türkische Lebensmittel|Graz|8020|Idlhofgasse|12|||
2408596816|15.3693162|47.0525513|clothes|Estilo Italian Fashion|Graz|8052|Steinbergstraße|70|||
2410926594|15.4717006|47.0197310|bakery|Martin Auer|Graz|8041|Liebenauer Hauptstraße|312|http://www.martinauer.at/filialen/||
2415659990|15.3706873|47.0531888|vacant||||||||
2422130028|15.4070377|47.0761720|confectionery|Konditorei Klescher|Graz|8020|Alte Poststraße|90||office@klescher.at|
2425513970|15.4419635|47.0704023|furniture|Casa Michaela|Graz|8010|Bischofplatz||http://www.casamichaela.at/|ask@casamichaela.at|
2425513971|15.4389620|47.0706270|mobile_phone|A1 Shops|Graz|8010|Herrengasse||http://www.a1.net/||+43800 664100
2425513972|15.4381587|47.0693062|dry_cleaning|Textilreinigung  Murlasits|Graz|8010|Raubergasse|8|http://www.murlasits.co.at/#xl_Kontakt||+43316 848 740
2425513974|15.4361216|47.0711532|vacant||Graz|8010|Murgasse||||
2426450442|15.4423850|47.0651937|vacant||Graz|8010|Jakoministraße||||
2431147067|15.4415791|47.0662375|florist|flowerpower|Graz|8010|Schönaugasse|5|http://www.flowerpower.cc||+43316 817528
2440722502|15.4320514|47.0697391|beauty|Pure|Graz|8020|Belgiergasse|16|||
2440722506|15.4335330|47.0696878|hairdresser|Doppelhofer & Steininger|Graz|8020|Belgiergasse|6|||
2440722509|15.4334529|47.0695095|hairdresser|Elfi|Graz|8020|Belgiergasse|6|||
2440722534|15.4330875|47.0697069|tailor|Plissee & Mode|Graz|8020|Belgiergasse|8|||
2440869521|15.4129583|47.0393846|motorcycle|C+S Zweirad|Graz|8053|Kärntner Straße|227|||
2440869530|15.4119424|47.0377229|furniture|Feel your Home|||||||
2440869560|15.4264971|47.0534707|hairdresser||Graz|8020|Vinzenz-Muchitsch-Straße|15|||
2440869565|15.4137363|47.0412644|insurance|Hypo|||||||
2440869573|15.4125836|47.0386353|furniture|Peter Max|Graz|8053|Kärntner Straße|233|http://www.petermax.at/de/filialfinder/pmax-8053-graz||+43 316 29 65 50
2440869598|15.4182062|47.0473706|car_repair|Ulbel|Graz||Niclas-Strobl-Weg|20|ulbel.com||
2440869599|15.4132915|47.0405973|furniture|de Witt|Graz|8053|Kärntner Straße|209|||
2440869636|15.4127494|47.0410690|kiosk|Tabak Trafik|||||||
2442345566|15.4192398|47.0839020|convenience|Erevan|Graz|8020|Hackhergasse|40|||
2442384118|15.4084215|47.0426968|electronics|Accushop|Graz|8053|Pirchäckerstraße|27|http://www.accushop.at||+43 316 272050
2442953375|15.4274292|47.0788467|convenience|Feinkost Koroschetz|||||||
2442954921|15.4085878|47.0910332|butcher|Fleischerei Bernhard|Graz|8051|Wiener Straße|220|http://www.fleischerei-bernhard.at||+43316 683140
2444075880|15.4468309|47.0684736|florist|Blumenhaus Gauper|Graz|8010|Kaiser-Josef-Platz||||
2445054970|15.4201880|47.1021310|convenience|Andritzer Reformhaus|Graz|8045|Grazer Straße|48|||
2445054971|15.4189856|47.1008318|hairdresser|Styling by Mona|Graz|8045|Grazer Straße|21|www.styling-by-mona.at||
2448322472|15.4399005|47.0682037|clothes|Donna di Più|Graz|8010|Schmiedgasse|29|||
2448322474|15.4398850|47.0682348|vacant||Graz|8010|Schmiedgasse|29|||
2448322477|15.4450224|47.0668647|hairdresser|Haarscharf|Graz|8010|Reitschulgasse|14|||
2448322478|15.4399463|47.0676030|vacant||Graz|8010|Schmiedgasse|36|||
2448322479|15.4395896|47.0688074|tailor|Kleidermacherei|Graz|8010|Schmiedgasse|21|||
2448322480|15.4211821|47.1044447|bakery|Zuckerwürfel|Graz|8045|Andritzer Reichsstraße|48|https://www.facebook.com/cafezuckerwuerfel|alexandra.praher@gmx.at|
2448322482|15.4360358|47.0705763|convenience|Das Gramm|Graz|8010|Neutorgasse|7||hallo@dasgramm.at|
2448322483|15.4389419|47.0691208|cosmetics|Nivea|Graz|8010|Schmiedgasse|14|||
2448322485|15.4399726|47.0681300|clothes|Q&L|Graz|8010|Schmiedgasse|29|||
2448322486|15.4233896|47.1030570|shoe_repair|Schuh-Service Steingruber|Graz|8045|Andritzer Reichsstraße|29|||
2448322487|15.4400515|47.0675094|clothes|g.e.l.b.|Graz|8010|Schmiedgasse|38|||
2448322488|15.4394818|47.0687104|clothes|jacadi|Graz|8010|Schmiedgasse|21|||
2448322541|15.4398632|47.0682829|clothes|novosel|Graz|8010|Schmiedgasse|29|||
2449668329|15.4610684|47.0412325|electronics|Media Markt|Graz|8041|Ostbahnstraße|3||grazliebenau@mediamarkt.at|
2455211844|15.4455458|47.0683609|ticket|Theaterkasse|Graz|8010|Kaiser-Josef-Platz|10||tickets@ticketzentrum.at|
2458598026|15.4203991|47.0724573|erotic|ÖKM|||||||
2462758695|15.4396274|47.0700101|clothes|Trachten Gössl|||||||
2462758717|15.4309776|47.0747819|bakery|Bäckerei König|||||||
2463393901|15.4317055|47.0685688|second_hand|A&E|Graz|8020|Feuerbachgasse|28|||
2463393907|15.4298751|47.0708983|gold|Goldpunkt|||||||
2463393908|15.4289606|47.0769115|mobile_phone|Handy-Lend|Graz|8020|Lendplatz|27|||
2463393910|15.4337053|47.0685740|computer|Haendler KG|Graz|8020|Griesgasse|19|http://www.haendler.at/||+43316 715380-0
2463393913|15.4322366|47.0680547|car||Graz|8020|Feuerbachgasse|27|||
2463393914|15.4295718|47.0763611|hairdresser|Salon Royal|||||||
2463393920|15.4323365|47.0674465|bag||Graz|8020|Griesgasse|46|||
2463393923|15.4325279|47.0676532|kitchen|J. Frühwirth|Graz|8020|Griesgasse|42|||
2463393929|15.4324431|47.0675074|clothes|Pelze|Graz|8020|Griesgasse|44|||
2463393930|15.4291853|47.0767054|photo_studio|Sabine´s Fotostudio Lend|Graz|8020|Lendplatz|29|||
2463393932|15.4322783|47.0674225|hairdresser|Salon Renate|Graz|8020|Griesgasse|46|||
2463393935|15.4321578|47.0682307|scuba_diving|Tauchsport Pazifik|Graz|8020|Feuerbachgasse|27|||
2463393936|15.4321227|47.0673493|bakery|Zum Griesbäcker|Graz||Griesgasse|48|||
2463393937|15.4337891|47.0690285|arts|art.vit 3|||||||
2463393942|15.4326441|47.0677383|convenience||||||||
2463393959|15.4339023|47.0688179|kiosk||||||||
2463393971|15.4282610|47.0771289|vacant||||||||
2463393987|15.4292458|47.0766372|hairdresser|pölzl|Graz|8020|Lendplatz|27|||
2468773141|15.4190503|47.0686518|kitchen|Hirschmann|Graz|8020|Prankergasse|75|http://www.hirschmann-service.at|office@hirschmann-service.at|
2468773145|15.4203378|47.0711724|supermarket|Merkur|Graz|8020|Annenstraße|65|||
2469411185|15.4278362|47.1087583|beauty|Die Schönheitswerkstatt|Graz|8045|Radegunder Straße|35|||
2469425521|15.4255836|47.1021046|beauty|Nagelstudio / Fußpflege Graziella Cosmetic|Graz|8045|Andritzer Reichsstraße|28b||graziellacosmetic@gmail.com|
2471611443|15.4417010|47.0643069|clothes|Vinzishop|Graz|8010|Grazbachgasse|59|http://www.vinzi.at/de/vinzishop-graz/|vinzishop@vinzi.at|
2471814039|15.4280542|47.0978041|bakery|Wölfl|Graz|8045|Ulrichsweg|16|www.woelfl-baecker.at|baeckerei.woelfl@inode.at|
2474183529|15.3986434|47.1048403|clothes|Fussl Modestraße|||||||
2474183533|15.3975942|47.1053142|bakery|Hubert Auer|||||||
2475991587|15.4010481|47.1023570|hardware|Gaschler|||||https://www.gaschler.at/contacts||
2481812024|15.4309389|47.0857694|hairdresser|Hanna|Graz|8010|Theodor-Körner-Straße|68|||
2481812026|15.4329703|47.0822462|optician|Optik Grebien|Graz|8010|Theodor-Körner-Straße|43|||
2481812027|15.4308931|47.0858308|solarium|Turbo Sun|Graz|8010|Theodor-Körner-Straße|68|||
2502419180|15.4002768|47.0242024|convenience|Trafik|||Kärntner Straße||||
2503804460|15.4435566|47.0681062|hairdresser|Haarquadrat|Graz|8010|Opernring|9|||
2503804461|15.4455834|47.0593172|bicycle|CTM-Fahrradwerkstatt|Graz|8010|Conrad-von-Hötzendorf-Straße|53|||
2503804462|15.4370830|47.0712693|furniture|Bolia|Graz|8010|Murgasse|1a|https://www.bolia.com/de-at/|Graz@bolia.com|
2503804463|15.4454582|47.0683680|clothes|Maxonus|||||||
2503804464|15.4456352|47.0592518|convenience|Moni's Feinkost & Imbissstube|Graz|8010|Conrad-von-Hötzendorf-Straße|55|||
2503804465|15.4289045|47.0517215|bakery|Agramer Art|Graz|8020|Auf der Tändelwiese|23|||
2503804467|15.4371428|47.0712994|knives|Scala|Graz|8010|Murgasse|1a|http://www.scala-murgasse.at||+43316 829183
2503804469|15.4323028|47.0540196|supermarket|Vinzi Markt|Graz|8020|Herrgottwiesgasse|51|||
2503804470|15.4444557|47.0682806|vacant||Graz|8010|Girardigasse|6|http://www.zafita.at||
2505001620|15.4606893|47.0681463|hairdresser|Absolut Hair|Graz|8010|Plüddemanngasse|4|https://www.facebook.com/Absolut-Hair-267500063619939/||
2505110095|15.4276463|47.0709850|deli|VDB|Graz|8020|Annenstraße|25||office@vdb.co.at|
2505676280|15.4194813|47.0213721|car|Spes Graz-Süd|Graz|8055|Gradnerstraße|64|http://www.spes.at||+43316 295818
2506009218|15.4256862|47.0713046|insurance|Uniqa Versicherungs AG|Graz|8020|Annenstraße|36|http://www.uniqa.at/uniqaat/||+43316 782-0
2506009222|15.4211008|47.0664203|car|Spes Automobile|Graz|8020|Eggenberger Gürtel|57|http://www.spes.at||+43316 714830
2506969209|15.4214613|47.1033011|vacant||Graz|8045|Andritzer Reichsstraße|37b|||
2510965941|15.4517579|47.0626240|yes|Kost-Nix-Laden|||||||
2518560424|15.4382040|47.0663092|vacant||Graz|8010|Radetzkystraße|19|||
2518560426|15.4292501|47.0711263|vacant||Graz|8020|Annenstraße|20|||
2530416082|15.4472761|47.0754090|convenience|Sonnenfrosch - das Reformhaus|Graz|8010|Zinzendorfgasse|5|http://www.sonnenfrosch.at|office@sonnenfrosch.at|
2530416097|15.4416214|47.0654768|convenience|Greißlerei Vegankost|Graz|8010|Schönaugasse|13|http://greisslereivegankost.at/|info@greisslereivegankost.at|
2532680156|15.4425927|47.0688045|medical_supply|Nüssler & Krammer|Graz|8010|Hamerlinggasse|6||nuessler-krammer@utanet.at|
2536573897|15.4667030|47.0794855|medical_supply|Ortho-Aktiv||||||lkh-graz@ortho-aktiv.at|
2554317596|15.4463201|47.0581835|furniture|Ladenstein|Graz|8010|Conrad-von-Hötzendorf-Straße|63|http://www.ladenstein.at||+43316 83 11 83
2555336712|15.4384195|47.0818608|confectionery|sugarfree savory|Graz|8010|Grabenstraße|28|https://www.sugarfree-savory.com||
2557727308|15.4214285|47.1037525|deli|De Merin|Graz|8045|Andritzer Reichsstraße|37|||
2560417962|15.4618068|47.0413041|mobile_phone|Telering-Shop Murpark|Graz|8041|Ostbahnstraße|3|||
2564388957|15.4314385|47.0747884|butcher||||||||
2565961462|15.4337134|47.0707579|religion|She Drup Ling|Graz|8020|Griesgasse|2|www.shedrupling.at||
2577907171|15.4838165|47.1028284|beauty|Kosmetiksalon Jeannette Schwab|Graz-Mariatrost|8044|Mariatroster Straße||||
2588433670|15.4403460|47.0633164|bicycle|Drahtesel|Graz|8010|Schönaugasse|43||david@drahtesel.co.at|+43 650 5612350
2613885483|15.4366742|47.1163056|honey|Otto Stieg (Imker)|Graz|8045|Radegunder Straße|130d|||
2617062230|15.4337671|47.0705691|shoes|GEA|Graz|8020|Griesgasse|4|http://w4tler.at/||
2617109298|15.4338308|47.0815483|optician|Optiker Wolfgang Grebien|Graz|8010|Theodor-Körner-Straße|40|||
2622327969|15.4502332|47.0719897|water_sports|Toasted Thermic|Graz|8010|Leonhardstraße|16|https://www.toastedthermic.at/||+43 650 65 20 111
2632633812|15.4204160|47.0726678|yes; fire_extinguishers; fire_extinguisher_service|NORIS Feuerlöscher|Graz|8020|Baumkircherstraße|2||zentrale@noris.at|
2632647377|15.4520690|47.0707901|copyshop|Architekturbedarf Kropf|Graz|8010|Gartengasse|15|http://www.architekturbedarf-kropf.at/||
2634027589|15.4174427|47.0337131|houseware|Fressbox|Graz|8054|Weblinger Gürtel|25|||
2644400541|15.4475983|47.0653085|paint|Malervereinigung|Graz|8010|Münzgrabenstraße|12|www.malervereinigung.at||
2644412807|15.4535449|47.0502787|doityourself|Malervereinigung|Graz|8010|Evangelimanngasse|5|||
2672305203|15.4207080|47.1060146|hardware|Eisenwarenhandlung|Graz|8045|Andritzer Reichsstraße|57|||
2672305204|15.4208276|47.1044085|hairdresser|Engelshaar|Graz|8045|Andritzer Reichsstraße|41|||
2672305206|15.4203474|47.1057753|massage||Graz|8045|Andritzer Reichsstraße|53|||
2672305209|15.4312366|47.0657226|convenience||||||||
2672305223|15.4209252|47.1061527|vacant||||||||
2672305224|15.4205540|47.1061537|tobacco|Tabak-Trafik|Graz|8045|Andritzer Reichsstraße|57A|||+43 316 692913
2675565659|15.4426339|47.0696630|bakery|Martin Auer (Kindercafe)|Graz|8010|Hans-Sachs-Gasse|4|http://www.martinauer.at||+43316 8040 70
2678404873|15.4567064|47.0841284|bakery|Martin Auer|Graz|8010|Heinrichstraße|118|||
2684465291|15.4403311|47.0695048|mobile_phone|T-Mobile Shop Graz Herrengasse|Graz|8010|Herrengasse|20|http://www.t-mobile.at||+43 676 2000
2688570715|15.4601692|47.0677128|vacant||Graz||Krenngasse|36|||
2699695185|15.4402161|47.0699616|computer|McShark|Graz|8010|Herrengasse|13|https://mcshark.at/|8010@mcshark.at|
2699695194|15.4423376|47.0693059|carpet|Teppichgalerie GEBA|Graz|8010|Hans-Sachs-Gasse|3|http://www.geba.cc||+43 316 83 63 83
2699695197|15.4394459|47.0709557|jewelry|Schullin|Graz|8010|||||+43316 81 30 00-0
2699695198|15.4397570|47.0711274|hifi|Bang & Olufsen Herrengasse|Graz|8010|||http://beostores.bang-olufsen.com/graz-herrengasse/welcome?lang=de||+43316 81 78 88
2699695199|15.4425572|47.0688332|clothes|Pelzmoden Schwarz|Graz|8010|Hamerlinggasse|6|||+43316 82 87 39
2717052197|15.4123311|47.0511179|motorcycle|Euro Motors Graz|Graz|8053|Harter Straße|70|http://www.euromotors.cc||
2731595362|15.4217489|47.1037289|bakery|Martin Auer|Graz|8045|Andritzer Reichsstraße|42c|||
2776719226|15.3973103|47.0375229|kiosk||||||||
2787942816|15.4466143|47.0650317|beauty|nail location|Graz|8010|Schießstattgasse|8|http://www.nail-location.com/||
2797153309|15.4803868|47.0403092|furniture|FantasTeak|Graz|8042|Styriastraße|31|http://www.fantasteak.at||+43 316 465744
2798767004|15.4695456|47.0591121|kiosk||Graz||Sankt-Peter-Hauptstraße|4|||
2798771099|15.4301411|47.0708840|vacant||||||||
2798783532|15.4416596|47.0666649|mobile_phone|Handy Shop|Graz|8010|Jakominiplatz|18|||
2817915438|15.4618788|47.0412695|toys|Gamestop Murpark|||||||
2829436818|15.4161863|47.0998454|hairdresser|Spencer & Jones|||||||
2832743014|15.4371355|47.0708859|hairdresser|City Kosmetik (Filiale 2)|Graz|8010|Franziskanergasse|6|http://www.citykosmetik.at/||
2832750654|15.4357697|47.0711461|optician|Optik Schrei|Graz|8010|Kaiser-Franz-Josef-Kai|2|||
2848839863|15.4391975|47.0715304|clothes|First Second|Graz|8010|Prokopigasse|1|||
2848839884|15.4415972|47.0706609|clothes|nino.d|Graz|8010|Enge Gasse|3|||
2848941252|15.4373732|47.0716633|clothes|Calzedonia|Graz|8010|Sackstraße|3|||
2848941253|15.4389922|47.0724949|records|Friebe|Graz|8010|Sporgasse|21|||
2848941255|15.4392153|47.0727362|clothes|Austria Imperial|Graz|8010|Sporgasse|23|||
2848941905|15.4392326|47.0727622|clothes|Lieblingsplatz|Graz|8010|Sporgasse|23|||
2848941907|15.4372333|47.0717978|clothes|Thomas Sabo|Graz|8010|Sackstraße|5|||
2848941909|15.4425830|47.0713064|clothes|Weiberkleider|Graz|8010|Bürgergasse|3|||
2848941910|15.4392267|47.0724794|clothes|opio|Graz|8010|Sporgasse|22|||
2849211525|15.4145887|47.0914268|butcher|Gartner|Graz|8051|Augasse|49a|||
2849211530|15.4333309|47.0817591|tailor|Mode Salon “Ilse“|Graz|8010|Theodor-Körner-Straße|37|||
2849211531|15.4330956|47.0820890|beauty|Nagelstudio|Graz|8010|Theodor-Körner-Straße|41|||
2849211537|15.4331648|47.0819928|kiosk||||||||
2849213804|15.4333724|47.0816948|vacant||Graz|8010|Theodor-Körner-Straße|37|||
2849213805|15.4146250|47.0916497|jewelry|Wolfram Kraus|Graz|8051|Augasse|54|||
2849213806|15.4332710|47.0818586|kitchen|zum Kochen|Graz|8010|Theodor-Körner-Straße|37|||
2852284849|15.4157261|47.0482844|motorcycle|auner|Graz|8053|Kärntner Straße|141|http://www.auner.at/||
2858436152|15.4282296|47.0698032|furniture|perludi - Kindermöbel|||||||
2896654609|15.4310643|47.0747334|wine|Vinalia Graz|||||||
2896669721|15.4310288|47.0755424|greengrocer|Gemüsemarkt|||||||
2896756742|15.4312023|47.0742628|hairdresser|Frisör Musyl|Graz|8020|Lendplatz|7|||
2907326434|15.4213452|47.1042544|photo_studio; copyshop|Fotostudio 44|Graz|8045|Andritzer Reichsstraße|44|http://www.fotostudio44.at|andritz@fotostudio44.at|
2909132632|15.4237014|47.0711579|computer|Compuritas|Graz|8020|Annenstraße|49|http://www.compuritas.at||+43316 89 03 05-0
2909132633|15.4282113|47.0755676|computer|Computerklinik|Graz|8020|Keplerstraße|35|http://www.computerklinik.at||+43316 71 04 47
2911768377|15.4391216|47.0719266|gift|Orange and Green|Graz|8010|Färbergasse|3|www.orangeandgreen.at|shop.graz@orangeandgreen.at|
